order_date,customer_name,product_name,quantity,unit_price,total_amount,region
2025-01-31,Accenture,Cloud Suite,7,2766,19362,Leeds
2024-07-09,Google,Data Warehouse,1,4689,4689,Leeds
2024-03-22,EY,CRM Software,2,4646,9292,London
2025-12-01,HSBC,AI Platform,4,1636,6544,Leeds
2025-09-14,Infosys,AI Platform,9,1915,17235,London
2024-03-03,Infosys,Analytics Dashboard,3,1624,4872,London
2025-06-15,PwC,CRM Software,3,1475,4425,Manchester
2024-07-11,PwC,Data Warehouse,6,4981,29886,Edinburgh
2025-07-02,TCS,Data Warehouse,1,4767,4767,Edinburgh
2024-12-02,EY,Data Warehouse,9,1165,10485,Manchester
2024-07-27,TCS,Data Warehouse,9,851,7659,Manchester
2024-02-17,Barclays,Analytics Dashboard,1,1649,1649,Birmingham
2024-09-01,Infosys,Analytics Dashboard,5,4850,24250,Manchester
2024-01-02,HSBC,CRM Software,3,628,1884,Birmingham
2024-05-25,Deloitte,AI Platform,5,1979,9895,Birmingham
2025-02-07,Microsoft,Data Warehouse,5,4697,23485,Manchester
2025-12-14,Accenture,AI Platform,7,1270,8890,Manchester
2024-07-18,Amazon,Cloud Suite,2,4697,9394,Birmingham
2024-11-26,Amazon,Data Warehouse,5,1009,5045,Leeds
2024-01-30,Infosys,Analytics Dashboard,5,2291,11455,Leeds
2024-11-03,HSBC,Analytics Dashboard,9,2483,22347,Leeds
2025-04-16,Google,Data Warehouse,2,4074,8148,Leeds
2024-02-10,Barclays,Cloud Suite,9,3624,32616,Leeds
2024-05-07,PwC,Data Warehouse,4,3513,14052,Leeds
2024-08-19,HSBC,Data Warehouse,7,2287,16009,Edinburgh
2024-07-19,Accenture,Data Warehouse,9,2679,24111,London
2024-02-21,KPMG,CRM Software,8,1561,12488,London
2025-07-20,TCS,CRM Software,8,2101,16808,Manchester
2025-03-02,Microsoft,Cloud Suite,6,3836,23016,Birmingham
2025-08-23,Accenture,CRM Software,6,902,5412,Manchester
2025-03-05,HSBC,Data Warehouse,3,3650,10950,Birmingham
2024-12-23,Infosys,AI Platform,1,4166,4166,Edinburgh
2025-04-20,Microsoft,AI Platform,6,2454,14724,Manchester
2024-05-31,Accenture,Cloud Suite,7,4436,31052,Leeds
2024-08-16,Amazon,Data Warehouse,3,4575,13725,London
2025-04-22,Barclays,Analytics Dashboard,2,1819,3638,Birmingham
2025-03-22,Infosys,Data Warehouse,3,1084,3252,Birmingham
2024-12-26,Barclays,Cloud Suite,8,855,6840,Birmingham
2025-10-14,Microsoft,Analytics Dashboard,7,4970,34790,Birmingham
2024-05-05,Google,Cloud Suite,8,4470,35760,Manchester
2025-11-09,Google,Data Warehouse,7,2231,15617,Edinburgh
2025-11-25,Microsoft,Analytics Dashboard,6,1405,8430,Birmingham
2025-05-06,HSBC,Data Warehouse,9,1040,9360,Edinburgh
2024-08-12,Microsoft,Analytics Dashboard,1,1804,1804,London
2025-04-28,Accenture,Data Warehouse,9,2512,22608,London
2025-08-30,EY,AI Platform,7,1813,12691,Edinburgh
2024-11-05,PwC,Data Warehouse,6,4014,24084,London
2024-01-02,EY,Analytics Dashboard,6,2114,12684,Manchester
2024-08-12,Accenture,Cloud Suite,5,1017,5085,Leeds
2024-04-19,Amazon,AI Platform,3,4173,12519,Manchester
2024-01-30,KPMG,AI Platform,3,2205,6615,Edinburgh
2025-01-08,Microsoft,Data Warehouse,1,2799,2799,London
2025-07-16,Microsoft,Data Warehouse,3,3158,9474,Leeds
2024-10-02,TCS,Cloud Suite,8,1281,10248,Manchester
2025-05-18,EY,CRM Software,1,3718,3718,Birmingham
2024-02-25,KPMG,Data Warehouse,6,3399,20394,London
2024-12-31,Deloitte,AI Platform,5,1224,6120,Birmingham
2024-04-28,Infosys,Analytics Dashboard,8,807,6456,Birmingham
2025-07-22,TCS,CRM Software,9,3168,28512,Edinburgh
2025-04-24,Barclays,AI Platform,4,1085,4340,Birmingham
2024-09-18,EY,Data Warehouse,3,4310,12930,Edinburgh
2024-10-01,Amazon,Cloud Suite,8,3985,31880,Manchester
2024-08-30,Accenture,CRM Software,2,2237,4474,Manchester
2024-11-14,PwC,AI Platform,8,4772,38176,Leeds
2025-10-23,TCS,AI Platform,9,4884,43956,Birmingham
2025-09-08,Deloitte,Cloud Suite,4,632,2528,London
2024-08-08,Deloitte,Analytics Dashboard,1,631,631,London
2025-08-03,PwC,Cloud Suite,7,4940,34580,Leeds
2024-07-14,Amazon,Cloud Suite,2,3176,6352,Edinburgh
2024-08-04,Accenture,CRM Software,9,4955,44595,Edinburgh
2025-10-30,HSBC,CRM Software,1,1934,1934,Edinburgh
2024-08-30,Barclays,AI Platform,3,3316,9948,Leeds
2024-12-30,Amazon,Cloud Suite,4,2477,9908,Edinburgh
2025-11-23,PwC,CRM Software,8,2975,23800,Manchester
2025-05-27,EY,AI Platform,3,1299,3897,Leeds
2025-12-24,PwC,Analytics Dashboard,7,971,6797,Edinburgh
2024-10-24,EY,Analytics Dashboard,8,3595,28760,London
2025-07-20,HSBC,AI Platform,3,2199,6597,London
2024-01-15,Accenture,Data Warehouse,2,2816,5632,London
2025-11-01,HSBC,Analytics Dashboard,8,668,5344,London
2025-06-27,HSBC,AI Platform,2,3227,6454,Manchester
2024-12-20,HSBC,AI Platform,2,3012,6024,Birmingham
2025-06-18,Google,Cloud Suite,5,4848,24240,Birmingham
2024-02-12,KPMG,Cloud Suite,9,3445,31005,London
2024-12-26,Microsoft,AI Platform,3,3019,9057,London
2024-06-09,Infosys,CRM Software,6,2754,16524,Leeds
2025-05-18,Microsoft,Cloud Suite,1,2814,2814,London
2025-11-27,Amazon,AI Platform,2,699,1398,Birmingham
2025-05-12,PwC,CRM Software,3,4493,13479,London
2025-07-27,HSBC,Analytics Dashboard,9,779,7011,Leeds
2024-08-25,Infosys,Cloud Suite,5,4201,21005,Birmingham
2024-11-10,EY,AI Platform,1,4874,4874,Leeds
2025-10-27,KPMG,Cloud Suite,4,2507,10028,Manchester
2024-04-10,Google,Cloud Suite,6,1824,10944,London
2024-03-22,EY,Data Warehouse,8,2504,20032,Leeds
2025-01-11,TCS,Cloud Suite,4,742,2968,London
2024-12-10,EY,Analytics Dashboard,8,515,4120,Leeds
2024-09-22,PwC,Data Warehouse,4,2323,9292,Manchester
2024-01-11,EY,CRM Software,3,3291,9873,Birmingham
2024-02-01,Microsoft,AI Platform,9,3532,31788,London
2024-02-14,TCS,CRM Software,4,3548,14192,Leeds
2025-02-26,Google,CRM Software,2,1647,3294,Manchester
2024-02-28,KPMG,Data Warehouse,9,4839,43551,Edinburgh
2024-09-20,Deloitte,CRM Software,5,3002,15010,Manchester
2025-06-27,Infosys,AI Platform,6,3877,23262,Birmingham
2025-10-01,Barclays,CRM Software,7,3768,26376,Manchester
2024-03-10,HSBC,Cloud Suite,2,3072,6144,Leeds
2024-04-11,HSBC,Data Warehouse,2,832,1664,Edinburgh
2025-05-01,HSBC,CRM Software,3,2457,7371,Birmingham
2025-12-30,TCS,Cloud Suite,4,1430,5720,Manchester
2025-11-10,EY,Cloud Suite,2,4841,9682,Birmingham
2025-04-16,PwC,Cloud Suite,9,1644,14796,Birmingham
2025-07-31,EY,Cloud Suite,8,1005,8040,London
2024-07-28,Barclays,AI Platform,5,1032,5160,Birmingham
2024-12-25,TCS,Cloud Suite,2,2847,5694,Edinburgh
2024-01-04,Infosys,Cloud Suite,9,1236,11124,Edinburgh
2024-07-03,PwC,Analytics Dashboard,6,3565,21390,Birmingham
2024-03-26,EY,Analytics Dashboard,6,2685,16110,Edinburgh
2025-06-14,KPMG,Data Warehouse,1,2420,2420,Edinburgh
2024-06-08,HSBC,AI Platform,9,2760,24840,London
2025-03-02,Barclays,Cloud Suite,5,2309,11545,Leeds
2024-08-30,TCS,CRM Software,6,2942,17652,Edinburgh
2024-12-02,KPMG,CRM Software,7,2796,19572,London
2025-12-08,Infosys,Analytics Dashboard,5,3373,16865,Birmingham
2025-05-31,EY,CRM Software,1,4991,4991,London
2024-01-01,Microsoft,Analytics Dashboard,9,4882,43938,Manchester
2025-10-03,Amazon,Analytics Dashboard,9,4626,41634,Leeds
2025-03-27,EY,Data Warehouse,1,1224,1224,Edinburgh
2024-06-12,Microsoft,Analytics Dashboard,9,4572,41148,Manchester
2025-07-28,EY,Cloud Suite,8,1426,11408,Edinburgh
2025-02-09,TCS,AI Platform,4,2707,10828,London
2025-11-18,Accenture,AI Platform,6,3661,21966,Leeds
2024-04-20,EY,Analytics Dashboard,2,2335,4670,London
2024-01-21,Google,CRM Software,2,3419,6838,Birmingham
2024-05-08,Microsoft,Analytics Dashboard,9,843,7587,London
2025-08-26,Google,Data Warehouse,8,2648,21184,Edinburgh
2025-05-14,HSBC,Analytics Dashboard,2,4733,9466,Leeds
2025-12-12,Google,Analytics Dashboard,7,1379,9653,Manchester
2024-07-27,KPMG,Cloud Suite,6,2805,16830,London
2024-01-24,Amazon,Analytics Dashboard,1,3351,3351,Edinburgh
2024-01-10,Infosys,Analytics Dashboard,3,2229,6687,Birmingham
2025-05-04,PwC,Analytics Dashboard,5,3394,16970,Leeds
2025-04-25,Deloitte,Data Warehouse,9,4924,44316,London
2025-05-20,EY,Data Warehouse,7,3558,24906,Manchester
2024-06-28,Infosys,AI Platform,3,3682,11046,Edinburgh
2025-02-14,EY,AI Platform,8,2382,19056,London
2024-09-28,Microsoft,Cloud Suite,1,2666,2666,London
2025-11-19,Accenture,AI Platform,2,3904,7808,Edinburgh
2024-06-05,TCS,CRM Software,8,3229,25832,Leeds
2025-02-28,Amazon,Analytics Dashboard,8,1992,15936,Edinburgh
2025-09-23,Barclays,Cloud Suite,1,4360,4360,Leeds
2024-09-07,Accenture,AI Platform,9,4092,36828,London
2025-05-14,HSBC,Data Warehouse,4,1474,5896,Edinburgh
2024-03-21,Google,AI Platform,4,4394,17576,Leeds
2025-05-22,Amazon,CRM Software,1,2712,2712,London
2024-05-12,Barclays,Data Warehouse,7,4057,28399,Manchester
2024-11-30,KPMG,CRM Software,7,2383,16681,Birmingham
2025-11-15,Deloitte,Data Warehouse,3,4983,14949,Birmingham
2024-12-10,Infosys,Data Warehouse,8,3598,28784,Leeds
2025-01-15,Microsoft,AI Platform,8,1677,13416,Manchester
2024-01-22,Barclays,Analytics Dashboard,5,3435,17175,Edinburgh
2024-02-06,Google,Analytics Dashboard,4,2885,11540,Edinburgh
2025-10-13,EY,Data Warehouse,4,3886,15544,Manchester
2025-01-10,Infosys,AI Platform,8,516,4128,London
2024-08-24,PwC,Cloud Suite,1,523,523,Leeds
2024-10-26,EY,AI Platform,9,2015,18135,London
2025-02-03,TCS,Cloud Suite,2,2947,5894,Edinburgh
2024-05-20,Accenture,Cloud Suite,2,3435,6870,London
2024-04-14,KPMG,Data Warehouse,5,3099,15495,London
2025-10-08,KPMG,AI Platform,8,2395,19160,Leeds
2024-07-03,Deloitte,CRM Software,8,2738,21904,Manchester
2025-12-27,Google,AI Platform,6,1896,11376,Birmingham
2025-07-07,Amazon,CRM Software,7,3578,25046,Leeds
2025-09-25,EY,Data Warehouse,3,3591,10773,London
2024-09-10,Barclays,Data Warehouse,1,2250,2250,Edinburgh
2024-08-02,Barclays,Data Warehouse,8,1105,8840,London
2024-11-14,Amazon,Cloud Suite,9,1677,15093,Leeds
2024-08-27,KPMG,Cloud Suite,4,1996,7984,London
2024-08-26,HSBC,Analytics Dashboard,3,2116,6348,Edinburgh
2024-09-04,PwC,Data Warehouse,4,2091,8364,Birmingham
2025-08-10,Infosys,Cloud Suite,1,2065,2065,Manchester
2025-12-22,EY,Analytics Dashboard,1,1154,1154,London
2025-05-31,Deloitte,CRM Software,5,4790,23950,Birmingham
2025-09-28,Infosys,Data Warehouse,2,3276,6552,London
2024-04-22,EY,Data Warehouse,2,2160,4320,Birmingham
2025-03-09,Deloitte,Analytics Dashboard,7,637,4459,London
2025-12-30,Amazon,AI Platform,8,1233,9864,Leeds
2025-01-11,Accenture,Analytics Dashboard,6,3827,22962,Edinburgh
2024-04-29,PwC,CRM Software,7,3638,25466,London
2025-11-27,PwC,Data Warehouse,5,2296,11480,Birmingham
2025-09-26,Amazon,CRM Software,1,4031,4031,London
2024-06-02,Deloitte,AI Platform,4,3141,12564,London
2024-10-26,EY,Data Warehouse,5,710,3550,Manchester
2025-02-22,HSBC,AI Platform,3,2866,8598,Birmingham
2025-06-29,Amazon,Data Warehouse,9,3242,29178,Birmingham
2024-07-26,Accenture,AI Platform,1,1813,1813,Manchester
2024-09-10,Infosys,Analytics Dashboard,2,1979,3958,Birmingham
2024-04-23,Deloitte,Cloud Suite,2,2875,5750,Edinburgh
2024-06-18,PwC,AI Platform,3,4535,13605,London
2024-08-22,Barclays,AI Platform,1,3589,3589,Birmingham
2025-01-15,KPMG,AI Platform,6,1204,7224,London
2024-02-15,PwC,Data Warehouse,1,1268,1268,Birmingham
2025-10-13,EY,Data Warehouse,4,583,2332,Manchester
2024-06-04,Accenture,Cloud Suite,8,2893,23144,Birmingham
2024-04-06,Google,Data Warehouse,5,3349,16745,Manchester
2024-03-27,KPMG,Cloud Suite,8,2340,18720,London
2024-03-29,HSBC,Cloud Suite,1,2231,2231,Manchester
2025-11-16,PwC,Analytics Dashboard,4,2828,11312,London
2025-06-16,Google,CRM Software,9,641,5769,Birmingham
2024-07-26,Infosys,Data Warehouse,7,1709,11963,Edinburgh
2024-03-21,Amazon,Analytics Dashboard,6,2296,13776,Leeds
2025-04-04,EY,Data Warehouse,9,4388,39492,London
2024-07-07,HSBC,AI Platform,5,1909,9545,Birmingham
2024-06-19,Accenture,Analytics Dashboard,9,1691,15219,Edinburgh
2025-05-25,Barclays,CRM Software,2,2525,5050,Edinburgh
2024-05-29,Amazon,AI Platform,4,3983,15932,Leeds
2024-01-14,Google,Data Warehouse,8,2237,17896,Leeds
2024-11-16,EY,CRM Software,8,3919,31352,Manchester
2024-11-21,Infosys,Cloud Suite,5,1079,5395,Manchester
2024-06-06,Microsoft,Data Warehouse,2,1305,2610,Manchester
2024-05-26,KPMG,Data Warehouse,8,3139,25112,Edinburgh
2025-01-30,HSBC,AI Platform,8,3887,31096,Manchester
2025-02-26,EY,Cloud Suite,9,2534,22806,Edinburgh
2024-12-04,PwC,Analytics Dashboard,3,2522,7566,Edinburgh
2025-04-06,HSBC,Data Warehouse,6,2661,15966,Leeds
2024-09-27,PwC,Cloud Suite,7,1023,7161,Manchester
2024-07-08,HSBC,Analytics Dashboard,9,2198,19782,Edinburgh
2025-07-09,Deloitte,Cloud Suite,7,3383,23681,Edinburgh
2025-07-18,Deloitte,Analytics Dashboard,2,1482,2964,Edinburgh
2025-01-23,Amazon,Cloud Suite,5,2077,10385,London
2024-04-10,EY,Data Warehouse,5,4734,23670,Edinburgh
2024-03-09,HSBC,AI Platform,5,1751,8755,Leeds
2025-10-07,HSBC,AI Platform,8,2929,23432,Manchester
2025-04-15,Infosys,AI Platform,7,534,3738,Manchester
2025-08-25,HSBC,Data Warehouse,9,3971,35739,London
2024-04-29,Barclays,Analytics Dashboard,1,2090,2090,Manchester
2024-02-16,Accenture,Analytics Dashboard,2,4488,8976,London
2025-09-21,PwC,CRM Software,9,3882,34938,London
2024-06-25,Accenture,CRM Software,4,4016,16064,London
2024-04-23,Google,Data Warehouse,4,3535,14140,Manchester
2024-12-14,Google,Data Warehouse,1,1309,1309,Edinburgh
2025-09-29,Amazon,Cloud Suite,6,2933,17598,Birmingham
2024-05-23,Infosys,CRM Software,4,4042,16168,Birmingham
2025-02-16,Accenture,Data Warehouse,9,1362,12258,Edinburgh
2025-08-15,Google,Cloud Suite,5,4961,24805,London
2025-09-22,Google,Data Warehouse,9,1410,12690,Leeds
2025-06-29,Accenture,Data Warehouse,3,2510,7530,Edinburgh
2024-02-09,Barclays,Analytics Dashboard,3,2029,6087,Edinburgh
2025-11-04,Infosys,Data Warehouse,4,1212,4848,Leeds
2024-09-03,Deloitte,Analytics Dashboard,8,4443,35544,London
2025-05-10,Deloitte,Cloud Suite,7,2626,18382,London
2025-03-13,HSBC,Analytics Dashboard,2,3458,6916,Manchester
2024-08-06,EY,Analytics Dashboard,7,1383,9681,Birmingham
2024-04-28,Microsoft,Data Warehouse,9,2589,23301,Manchester
2025-06-27,Accenture,AI Platform,9,1740,15660,London
2024-09-28,Deloitte,CRM Software,7,1216,8512,London
2024-11-13,Accenture,Data Warehouse,4,2707,10828,Edinburgh
2025-10-02,Infosys,Data Warehouse,7,1970,13790,Leeds
2024-09-14,TCS,CRM Software,7,4843,33901,London
2024-10-14,EY,Analytics Dashboard,5,4401,22005,Edinburgh
2025-06-16,Google,AI Platform,7,3166,22162,London
2024-10-14,Accenture,Data Warehouse,1,4059,4059,Edinburgh
2024-06-14,Deloitte,CRM Software,3,2395,7185,Edinburgh
2024-02-21,Amazon,AI Platform,5,1054,5270,Leeds
2024-06-20,Barclays,Data Warehouse,8,1728,13824,Birmingham
2025-05-05,Infosys,Cloud Suite,3,3048,9144,London
2024-07-11,Amazon,Data Warehouse,9,3594,32346,Manchester
2024-08-03,Infosys,AI Platform,1,3290,3290,Manchester
2025-09-13,Accenture,AI Platform,1,4223,4223,Birmingham
2024-12-14,Infosys,AI Platform,1,4633,4633,Leeds
2025-04-02,Accenture,Cloud Suite,1,4136,4136,Edinburgh
2025-09-10,PwC,Data Warehouse,3,2209,6627,Birmingham
2025-01-21,Google,AI Platform,1,3821,3821,Leeds
2025-01-03,Amazon,CRM Software,8,1970,15760,Birmingham
2024-10-08,Google,CRM Software,7,4562,31934,Edinburgh
2024-03-05,Accenture,CRM Software,4,1783,7132,Edinburgh
2024-03-13,TCS,AI Platform,3,2990,8970,London
2025-11-23,Infosys,Analytics Dashboard,4,3060,12240,Birmingham
2025-12-27,Infosys,Data Warehouse,2,1512,3024,Birmingham
2024-09-18,HSBC,AI Platform,6,2225,13350,Edinburgh
2024-11-02,Barclays,Data Warehouse,7,541,3787,Leeds
2025-09-29,Amazon,CRM Software,7,3366,23562,London
2025-09-14,Google,Data Warehouse,8,1154,9232,Birmingham
2025-01-03,HSBC,Data Warehouse,8,784,6272,Edinburgh
2025-05-26,EY,Analytics Dashboard,8,714,5712,Leeds
2024-06-18,EY,Data Warehouse,5,2337,11685,Birmingham
2025-10-03,Amazon,Data Warehouse,8,4398,35184,London
2024-09-11,Barclays,CRM Software,1,1491,1491,Edinburgh
2025-04-22,PwC,AI Platform,3,3660,10980,Leeds
2025-01-11,Deloitte,Cloud Suite,4,2113,8452,Birmingham
2024-05-02,TCS,Data Warehouse,2,3848,7696,Manchester
2024-04-04,Google,Data Warehouse,9,1750,15750,Edinburgh
2025-10-08,HSBC,CRM Software,5,3852,19260,Leeds
2024-12-07,Barclays,CRM Software,7,1865,13055,Edinburgh
2024-11-02,KPMG,CRM Software,8,4163,33304,London
2024-03-15,Microsoft,CRM Software,9,1031,9279,London
2025-10-22,Google,AI Platform,9,892,8028,Manchester
2025-05-15,PwC,Data Warehouse,6,1848,11088,Edinburgh
2024-11-13,Accenture,Analytics Dashboard,1,4271,4271,Manchester
2024-05-28,TCS,AI Platform,7,4310,30170,London
2025-11-25,Google,Cloud Suite,3,2627,7881,Leeds
2025-12-02,EY,AI Platform,7,3193,22351,Leeds
2024-11-15,Amazon,CRM Software,3,3103,9309,Leeds
2025-04-06,Amazon,Data Warehouse,7,4839,33873,London
2024-05-22,Google,Data Warehouse,3,692,2076,Birmingham
2024-01-25,Barclays,AI Platform,6,4525,27150,Birmingham
2024-06-10,Barclays,Cloud Suite,7,3967,27769,London
2025-03-23,Accenture,Data Warehouse,5,4571,22855,Leeds
2024-05-04,Amazon,AI Platform,4,4256,17024,Manchester
2024-08-28,PwC,CRM Software,8,4296,34368,London
2024-07-27,Microsoft,CRM Software,9,4756,42804,Manchester
2024-04-25,Accenture,Analytics Dashboard,7,3223,22561,Edinburgh
2025-08-21,Microsoft,Analytics Dashboard,3,3159,9477,Edinburgh
2025-12-08,KPMG,Cloud Suite,3,1620,4860,Manchester
2025-01-27,EY,Analytics Dashboard,9,1707,15363,Birmingham
2024-11-29,PwC,Analytics Dashboard,4,738,2952,Manchester
2024-03-24,Infosys,AI Platform,9,937,8433,London
2024-04-14,Amazon,CRM Software,7,4476,31332,London
2025-05-03,Google,Cloud Suite,7,2467,17269,Leeds
2024-07-25,Google,Cloud Suite,4,4821,19284,Leeds
2025-11-20,PwC,Cloud Suite,4,2346,9384,Leeds
2024-07-05,Google,Data Warehouse,3,4219,12657,Birmingham
2025-06-22,Microsoft,Cloud Suite,3,3479,10437,Birmingham
2025-10-11,Microsoft,Data Warehouse,2,1742,3484,Leeds
2024-12-22,KPMG,CRM Software,3,4683,14049,Edinburgh
2025-01-29,TCS,Cloud Suite,9,553,4977,London
2025-07-12,Microsoft,Cloud Suite,6,4324,25944,Leeds
2025-11-24,Microsoft,CRM Software,5,4051,20255,Birmingham
2025-09-16,PwC,Data Warehouse,5,2232,11160,Edinburgh
2025-04-22,Microsoft,AI Platform,3,1709,5127,Manchester
2025-06-27,Barclays,AI Platform,6,4552,27312,Leeds
2024-06-25,KPMG,Analytics Dashboard,1,3206,3206,Leeds
2025-04-29,Barclays,CRM Software,3,965,2895,Manchester
2024-03-16,KPMG,Cloud Suite,4,615,2460,Leeds
2025-08-17,Microsoft,Data Warehouse,8,3190,25520,Birmingham
2025-03-03,KPMG,Cloud Suite,7,4893,34251,Leeds
2024-10-22,PwC,CRM Software,9,3426,30834,Leeds
2025-09-10,HSBC,Analytics Dashboard,9,1525,13725,Manchester
2024-02-04,Amazon,Analytics Dashboard,3,860,2580,Manchester
2024-10-20,Barclays,Analytics Dashboard,1,4149,4149,London
2024-09-17,HSBC,Data Warehouse,9,3896,35064,Leeds
2024-05-05,Amazon,Cloud Suite,2,2461,4922,Leeds
2025-09-08,HSBC,Cloud Suite,3,2809,8427,Edinburgh
2025-11-07,EY,Data Warehouse,8,1592,12736,Edinburgh
2024-09-02,Infosys,Analytics Dashboard,3,3290,9870,London
2024-08-16,Barclays,CRM Software,2,2364,4728,Manchester
2024-08-30,Deloitte,AI Platform,1,2986,2986,Manchester
2025-02-11,Microsoft,Data Warehouse,3,4311,12933,Birmingham
2024-06-15,HSBC,CRM Software,2,3833,7666,Leeds
2024-09-17,Infosys,CRM Software,2,1690,3380,Manchester
2024-11-30,Accenture,AI Platform,1,1577,1577,Manchester
2024-05-03,Google,Cloud Suite,6,2384,14304,London
2025-02-11,KPMG,Analytics Dashboard,5,2869,14345,Birmingham
2024-09-28,Microsoft,CRM Software,4,2392,9568,Manchester
2025-04-06,Google,Cloud Suite,5,4509,22545,Edinburgh
2024-09-21,Amazon,AI Platform,3,1196,3588,London
2024-11-12,Barclays,Cloud Suite,6,3624,21744,Edinburgh
2025-11-03,EY,CRM Software,8,3663,29304,Edinburgh
2024-02-07,PwC,Data Warehouse,8,1354,10832,Birmingham
2024-07-19,PwC,Analytics Dashboard,6,674,4044,London
2025-08-19,Barclays,Data Warehouse,9,1622,14598,Manchester
2025-07-02,Deloitte,Cloud Suite,4,2028,8112,Birmingham
2025-05-31,Deloitte,Cloud Suite,7,1596,11172,London
2025-10-25,Microsoft,Cloud Suite,4,4799,19196,Manchester
2025-03-03,Infosys,CRM Software,5,2852,14260,Leeds
2024-05-04,Accenture,AI Platform,8,2144,17152,Leeds
2024-05-04,TCS,AI Platform,7,1938,13566,Birmingham
2025-07-27,EY,Data Warehouse,1,857,857,London
2024-10-19,EY,Analytics Dashboard,1,1319,1319,Birmingham
2024-05-09,Microsoft,CRM Software,9,3928,35352,Manchester
2025-04-04,Deloitte,Cloud Suite,5,2424,12120,Birmingham
2024-09-17,Microsoft,AI Platform,5,1750,8750,Edinburgh
2024-08-15,Infosys,AI Platform,2,3373,6746,Leeds
2024-08-23,EY,CRM Software,5,2892,14460,Manchester
2025-04-11,Amazon,AI Platform,2,1164,2328,Manchester
2024-01-21,Accenture,Data Warehouse,4,3132,12528,Leeds
2025-10-20,Microsoft,AI Platform,2,1754,3508,Manchester
2025-03-20,Amazon,Analytics Dashboard,4,1037,4148,London
2025-09-11,Deloitte,AI Platform,4,1564,6256,Leeds
2025-01-09,Barclays,Cloud Suite,2,1862,3724,Leeds
2025-10-25,Infosys,Data Warehouse,9,800,7200,Edinburgh
2025-11-21,KPMG,Data Warehouse,9,2900,26100,Birmingham
2025-06-09,Google,AI Platform,7,1377,9639,London
2024-01-09,Microsoft,AI Platform,9,3603,32427,Edinburgh
2024-06-18,Google,AI Platform,2,3627,7254,Manchester
2025-06-27,KPMG,Analytics Dashboard,4,4617,18468,Manchester
2025-04-08,Microsoft,CRM Software,1,3122,3122,Manchester
2024-10-05,Microsoft,Cloud Suite,1,4976,4976,Manchester
2025-04-10,HSBC,Cloud Suite,9,3251,29259,London
2025-05-19,Accenture,CRM Software,1,1709,1709,Manchester
2025-03-16,Barclays,Cloud Suite,2,3279,6558,Edinburgh
2025-10-21,EY,Cloud Suite,7,2441,17087,Leeds
2025-06-06,TCS,CRM Software,7,3977,27839,London
2024-06-07,Infosys,Data Warehouse,3,2698,8094,Edinburgh
2024-05-30,TCS,Data Warehouse,4,2394,9576,Leeds
2025-12-29,PwC,Cloud Suite,2,1980,3960,Birmingham
2025-06-14,Deloitte,AI Platform,5,2053,10265,Birmingham
2025-06-09,Amazon,Analytics Dashboard,2,4070,8140,Birmingham
2025-09-24,Amazon,AI Platform,2,890,1780,Leeds
2024-09-14,Deloitte,CRM Software,8,1457,11656,Birmingham
2025-12-11,Barclays,Analytics Dashboard,1,3055,3055,Birmingham
2025-04-22,EY,Cloud Suite,2,1842,3684,Birmingham
2024-02-17,Deloitte,CRM Software,6,1049,6294,Leeds
2024-07-15,Barclays,Analytics Dashboard,9,1223,11007,Edinburgh
2025-04-28,Barclays,AI Platform,2,4770,9540,Birmingham
2024-07-21,Google,AI Platform,3,2351,7053,London
2024-10-18,Microsoft,Analytics Dashboard,7,1722,12054,Edinburgh
2024-06-28,Accenture,Cloud Suite,1,4416,4416,Edinburgh
